,id,screen_name,followers_count,name,friends_count
519,582484887,mikebrancheau9,161,Michael Brancheau,262
520,318243736,VINTAGENALITY,1843,Ayiti Cheri,1919
521,532808600,t0rre_g,487,tori g,265
522,922,Holger,4295,Holger Lüdorf,957
523,375260058,cory_justin,110,CoryJustin,306
524,581305244,ChrisStoneJR,164,Chris Stone Jr,565
525,11666332,pierce,67389,David Pierce,412
526,35390366,Z104fans,16256,Z104 WNVZ,8449
527,531891101,_sMylez_,408,Grilly Smillz,335
528,25428892,PracticalWisdom,6292,Lisa Fields,2848
529,500302753,J_Barness,264,Josh,0
530,505414563,SimothyTims,276,Timothy Sims,303
531,173671333,iammuva___,669,La,482
532,33948582,NeuwaveSystems,1281,Neuwave Systems,924
533,232915879,JM_DiStefano,232,Notfromthis🌎,355
534,62522280,Brendanukkah,362,Brendan Cartwright,210
535,219808675,PergolaGrey,14732,Pérgola ⚡️,14319
536,21234603,DanaAMathews,4007,Dana Mathews,575
537,117834668,milleniumman83,322,Brian A. Smithen,354
538,16516013,djatrain,2944,Dj A-TRAIN,2282
539,17564591,NRATV,321284,NRATV,329
540,505283504,ryanbr0wnn,554,Ry,767
541,65668018,rauldemolina,1289830,Raúl De Molina,379
542,71697330,jakeacarpenter,3396,Jake Carpenter,2629
543,14287798,wdwfan,37291,Destinations in FL,5228
544,387449783,Saint_Patrice,142,MonTANA,175
545,40764343,ryanronda,448,🤷🏻‍♂️,430
546,396231609,MzLezieLane,2681,〽️el ™,2231
547,133825466,danielleganza,1150,Dnll Rbchd,568
548,23069627,Greensgrow,6001,Greensgrow Farms,835
549,15162208,spearsarah,2761,Sarah Spear,1035
550,306578365,areeebakhan,431,AREEBA,327
551,7865282,A_L,7045,Al Shaw,1234
552,493749191,silas_hansen,1728,Silas Hansen,2262
553,28050376,scottdstone,3202,Rep. Scott Stone,2552
554,24773578,mikesoul105,3973,Michael Soul,2061
555,260572107,jlynnstagram,1131,JLynn,769
556,166200268,LzDubbz,1176,Life of A Millenial,833
557,129106891,austinkeller,578998,Austin Keller,222306
558,201327563,DeadEndHipHop,45598,Dead End Hip Hop,437
559,320996307,_KillinEM_,715,em💕,683
560,43123667,Heiso16,116,Evil Coach Heiso,0
561,68813782,susie_meister,41096,Dr. Susie Meister,887
562,93324246,channelinchels,2348,Amaka,561
563,252445656,getoutthebox,968,Cry$tal Metha,437
564,110232539,ashleyweber426,288,Ashley Weber,540
565,128713694,JoseMartinz19,1940,JoseMartinz19,1171
566,14681055,ljndawson,3439,LauraNotLinda🤦‍♀️,678
567,17957856,WriteEditRepeat,3214,Lylah M. Alphonse,1460
568,149292003,IndieMnded,14287,Indie Minded,10114
569,40764388,LookUpHigher,5653,Reginald Holloway,7184
570,456000485,DrDonKAnderson,1658,Dr. Don Anderson,119
571,295437284,danz322,2829,Totally not a Russian bot,2986
572,57541607,UHeartNay,1272,Néquanna✨,423
573,399639524,malyab17,265,Malaree Paige,1126
574,17564650,_doomeduser_,629,David Lee Goth,983
575,51643372,TheAmericanHour,13061,The American Hour,15417
576,87163883,rachsurtees,321,Rachel Surtees,468
577,14812143,NicholasHoward,1168,Nicholas Howard,1095
578,17171443,SewickleyHerald,3917,Sewickley Herald,2505
579,313263093,tonymanfred,1668,Tony Manfred,34
580,18351093,mikeus,2003,Mike McGuire,1795
581,127927287,crankydem,1606,crankydem,1493
582,32637944,quiqueusales,18708,quique usales,652
583,256639995,WashTimesSports,2652,WashTimes Sports,479
584,309199867,j_loonam,1214,Jack Loonam,439
585,589431806,JimGriffinNJ,240,Jim Griffin,388
586,25560065,PHLBizJournal,33034,PHL Business Journal,9259
587,14287874,kristaphoto,4034,Krista Photography,1731
588,101581827,kev_chillen,17615,depressed knicks fan,4637
589,44958723,DirectingTitan,2205,DTurducken,3191
590,77857801,trevond_reese12,1377,Trevond Reese,906
591,137495565,Im_Just_2Cool,264,Holly,263
592,28705807,JBerry47,1972,Bryan,2234
593,6423572,tomvandeweghe,25393,Tom Van de Weghe,553
594,432014357,AustinDumond,1297,austin,374
595,150471700,oglivelavalakin,621,Plank,528
596,125830167,papikellz_,1238,castro,799
597,102237206,NiiiSaan,785,Daitan-Saan👺🐺,782
598,52823066,mattlines,841,Matt Lines,55
599,605553688,jilliaaanxoo,281,jillian denoncour,307
600,88343577,ThatKatsTravel,17089,Kat Simpson,15322
601,91358233,genevievetomney,4752,Genevieve Tomney,614
602,783418399,Nene_Fierce,197,Neisha Coates,1626
603,12190752,msmolly27,1002,𝑀𝑜𝓁𝓁𝓎 𝒞𝓁𝒶𝓇𝓀,1119
604,113247267,TiffanyDesire_,1461,Biff Fenty,1872
605,410256428,lmatthewsphoto,508,Laura Matthews,629
606,1070,gavin,4326,Gavin,92
607,47711277,starsfadeaway,1823,saraaa,1856
608,274859058,OBPApparel,6651,OBP Apparel,408
609,115475507,Marnieg33,5749,Marnie S. Hoppe,6000
610,383255604,IlCapoBonera,1937,Bonedios,454
611,617481268,BnATL,296,Bert,333
612,331744310,mylesmarkk1,1551,Myles,1313
613,420742197,ttaylorstjohn,279,Taylor St. John,539
614,344720440,GregoryGarvinNY,2089,Gregory Garvin,1951
615,1084,toomuchnick,14137,No Nick November,3903
616,153486399,RepMarciaFudge,32149,Rep. Marcia L. Fudge,6236
617,93062208,LosSupreme,1027,Jay,217
618,245630018,kickingmyfeetup,2082,K e i t h,1608
619,28705858,KLDub83,1677,Mars Bars,2198
620,23987268,williamsvanessa,6929,Vanessa Williams,2864
621,18351173,cmhahtd,320,cmhahtd,937
622,1049671,jimrosenberg,5724,Jim Rosenberg,2236
623,116261959,DaddyVonBanks,35407,The Booty Messiah,14991
624,82969675,jenmontfort,577,Jennifer Montfort,1103
625,118228048,chrisjohnson82,9347,Chris Johnson,758
626,391906386,DEATHDART340,114,Steve M,240
627,268436564,IMISSBOOBIE,1660,~♥ Ja'ziah Mommy ♥~,2245
628,56886358,Marc_Bertrand,79050,Marc Bertrand,472
629,30016598,TartLibrarian,641,Holly,568
630,32506967,HSHassociates,2084,HSH.com,1553
631,22676577,philbskil,833,Philip Barry,948
632,544736354,simplylatrice7,365,LaTrice Narcisse,782
633,15205476,philjeffs,661,Phil Jeffs,461
634,866911333,Meg_Sheez,553,Megan,371
635,31589482,Ledger_NJDevils,13106,Rich Chere,306
636,15205495,willedmond,2022,Will Edmond,866
637,15729784,mattsheffield,4799,Matthew Sheffield,998
638,19268729,AdamTaylorBond,3809,Adam Taylor Bond,756
639,108135547,laurenbanjo,349,Lauren Banjo,349
640,95683707,PursuitofNY,559,Pursuit of NY,622
641,16516221,RichRennicks,2915,Rich Rennicks,1491
642,17433725,isotonix,12135,Isotonix,210
643,14156927,ChristineKraft,2987,Christine Kraft,1260
644,47711361,_BasedAmbitions,1936,Frank Matthews,1234
645,103154813,ALotOfBees,784,ob-wan.,788
646,24249473,MandyTran13,398,Mandy♈️,304
647,9569412,bonnieupright,6663,"Bonnie Upright, APR",2609
648,331351173,WaveyDavey4,251,The Wave God,656
649,283247751,DrKhaaaan,2197,MỊϾH∆ЄⱢ KH∆И,1633
650,449447047,fido_FOTO,1037,fidoFOTO,1665
651,207750276,jaberard,3096,JB,2285
652,39847052,The_Real_Redboy,1815,Digg This,1915
653,127665293,AmeerBOfficial,2251,a m e e r • b | IG ameerbofficial,2103
654,460457102,ooda,49087,OODA,175
655,151389329,vsmag,4510,Vs. Magazine,638
656,329516177,morgsfurness,794,morgs,245
657,452592787,DanieChase,507,Danielle,1117
658,22807699,christinecotter,1127,Christine Cotter,1598
659,19006612,kataaron,2115,Kat Aaron,2624
660,227804307,CheyenneFegely,233,Cheyenne Rayne ♫,316
661,61080728,lesliegudel,20469,Leslie Gudel,790
662,221906069,ambtc_,945,amber.,1013
663,624952474,Hopeinprayer1,15266,Hope In Prayer,6817
664,34342043,JohnKryk,5083,John Kryk,1305
665,126354588,AgendaMarketing,2930,Agenda Marketing,4767
666,365429920,allieg__,470,allie,347
667,49677474,MurreyJacobson,1701,Murrey Jacobson,1549
668,810943650,WiFiAddict_,1335,Alonzo,1772
669,14550180,kristinialeanna,3859,Kristinia Carter,2833
670,145491112,RonnieJay52,1356,JaRon,796
671,23069864,LeightonRealty,335,Michael Leighton,400
672,27264172,brianstartare,9046,Brian Startare,660
673,23725228,LoganHicksNY,3087,LOGAN HICKS,415
674,44303535,Joanne3453,621,Joanne Poulson,1507
675,69207217,NubianQueen_duh,1745,Boxy Reynolds,975
676,17433777,gperrycpa,2016,Gail Perry CPA,1833
677,24249522,RieVer33,240,Rie,998
678,27264182,NoBadWords,651,no,1234
679,148112566,BridalStylist1,242,Ashley Braz,446
680,301991096,oh_thatshayley,289,Hayley Barnes,251
681,161481913,qmr55,522,Sam LaMothe,475
682,111674554,TaijhaMonique,1491,👑,2131
683,30016700,truthonduty,130070,Da' T.R.U.T.H.,29953
684,246023357,BlackMogul,1186,S.Lawson,720
685,17302717,TLed,694,Todd Ledbetter,875
686,68158658,ThaNFamous_JROC,1417,Darth Roc,935
687,35652803,ritzybee,29728,Ritzy Bee Events,628
688,202769604,xoxokirstin,1493,Kir,106
689,262800581,lourdesmeluza,20208,Lourdes Meluza,1057
690,30803140,MUTV99,565,MUTV99,125
691,16385222,obrothermusic,10233,o'brother,1423
692,10880202,Philanthropy,208491,The Chronicle of Philanthropy,3184
693,160302283,dudeitsmckenzie,339,Mckenzie Inman,287
694,20186316,NIHClinicalCntr,64581,NIH Clinical Center,189
695,118359242,thibetian,3623,George Achillias,4285
696,16909517,brittanyjones,370,brittany jones,322
697,51119308,maxine_builder,1657,Maxine Builder,960
698,19137745,M_Bloom,1917,Molly Bloom,1603
699,882640082,BuffaloProblem,454,Buffalo Problems,70
700,587597012,SheistyShown,492,pappy.,375
701,42992853,saaammmyy__,1121,s a n t a s a m 🎅🏼❄️,726
702,200934612,mbtainfo,2757,MBTAinfo.com,168
703,201065686,daniwmartinez,664,Dani White Martinez,397
704,320996569,kileysmiley84,393,Kiley Somers 🧜🏽‍♀️,482
705,17433822,colleenmaleski,1008,Colleen Maleski,1272
706,105645279,brizzaay,229,BRI,392
707,20317408,jordantowerjtf,42353,Jordan Tower,2339
708,135267553,Jane_Gjika,440,𝒥𝒶𝓎🖤,106
709,340264164,SenatorDutch,1991,Pineapple Thief,2072
710,16909540,IAmGoldenHolden,613,Emily Holden-Cervone,849
711,389809385,Have_aNiceDavis,120,Will Davis,62
712,389154026,Yarii_MAC,304,ᎥᏞᎪᎬᎽᏒᎥs,443
713,208405737,itsEYC,1326,Eritrean Youth,699
714,100402416,erinlgallagher,79,Erin Leah Gallagher,149
715,66454769,MO_WASHINGTONDC,5449,Mandarin Oriental DC,986
716,19006707,ECAatState,66791,Exchange Programs,1368
717,130417908,vanezzers,509,våñężžërź,325
718,26739956,pubrelationprof,2032,AJ,1540
719,56624374,LouiseNorthwood,11260,Louise Northwood,10880
720,17958134,TheLastLovemark,970,Mr. Lip Alnswick-Tobias,3969
721,194381048,RachelKesselem,398,Rachel Kesselem,661
722,14681336,drnic1,15601,"Nick van Terheyden, MD",3147
723,207619323,analuciaraujo_,8744,Dr. Ana Lucia Araujo,846
724,202638588,jonathan_vinci_,184,Jonathan Vinci,100
725,15729915,HuisceBeatha,4271,Heather McCormack,894
726,267519230,justinblank3388,408,Justin Blankenship,424
727,356648192,_aubrinne,357,Aubrinne,459
728,55837953,trevongross,14248,Trevon Gross,2437
729,239207682,mattyudasz,479,Matt Yudasz,449
730,125437185,ericwatchous,85,Eric Watchous,117
731,456262914,OPTIMUSREY_,314,8,364
732,18220292,yumke,2831,yumke,1916
733,43123974,ARTSalamode,5273,ARTS à la Mode,4556
734,232916232,old_FranPardo_,10289,NUEVA CUENTA: @FranPardo_,2525
735,715261196,RickBaker17,3026,Rick Baker,2972
736,606471437,Stock_Spy,4114,Stock Spy,4869
737,15598865,brennanloveless,920,brennanloveless,1109
738,182191378,MghnKn,203,Meghan Kane,304
739,188613907,3ntGang,638,Julio Pilot,1563
740,110888213,beccaplante,4296,Rebecca Plante,4429
741,171967762,ConnorDeLaurier,6225,Connor DeLaurier,43
742,318506262,Ajiiaaa_,1443,asia doll ✨,1878
743,300680471,Weevy_D,356,Belgianese,295
744,33686811,HenrixMusic,13793,Henrix,251
745,148702665,Ericas_Wish,781,Erica's Wish,536
746,28706077,lisahochstein,101086,Lisa Hochstein,247
747,27788572,ellen_ross1,6688,Ellen • Ask Away Blog,868
748,251528481,Foreignleague,765,Prince,909
749,24773922,andriusb,558,andriusb,875
750,31458595,TaiDanielz,1242,Tai,392
751,261883169,charlottetucci,296,Charlotte🔊,239
752,1317,enochchoi,5764,"Enoch Choi, MD",3100
753,490603812,rachelroenspies,163,Rachel Roenspies,208
754,18089255,CrystalECollins,11027,Crystal Collins,8404
755,292160808,EvanDidIt,325,E & J,489
756,114951465,ImPerfectlyDe,342,Dee-Ann-nugh,450
757,28575018,Hustlah2DaBone,563,TeeJay,1564
758,543687979,DamianTheDaddy,980,t,418
759,27526442,ChiquitaBailey,912,chiquita bailey,719
760,620496173,hendel_a18,3380,Austin Hendel,2464
761,38667566,GeoffMosherNFL,54300,Geoff Mosher,819
762,53216554,di_alvarez,946,di alvarez,368
763,348259632,aliveinthefall,3421,an idiot and a fool.,634
764,174064949,_AMBUSHMUZIK,7791,AMBUSH,9092
765,20793615,webascender,1367,Web Ascender,1938
766,83887416,xabean,2124,Richard Harman,1040
767,28181821,SLMDGSAYS,500,homme de rage,249
768,21628223,lisasharper,16609,Lisa Sharon Harper,2547
769,22676803,JCCharles8,25874,JC Charles,303
770,268567879,bostonbead,156,Carson,94
771,174458184,JessTara,9011,Jessica Tara Trout,413
772,37094727,MarioDB,39201,Mario Diaz-Balart,204
773,344458571,DhaSavage4,3559,Armani Davis,308
774,28181835,jpaceDC,61908,Julie Pace,613
775,74057037,moirabagley,3393,Moira Bagley Smith,795
776,407373132,K_Lynn_Bo,563,Kels✨,390
777,99222861,thewellguy,435,Ask the Wellguy!,1673
778,17958219,Suai,2872,suai kee,0
779,18220367,alliwalker,6209,Alli Walker,70
780,98698580,nitemoves,3001,Rory,769
781,177997141,ThatDamnSweetie,3248,ThatDamnSweetie,2983
782,756417878,Jessica_Ellyse,301,𝔧𝔢𝔰𝔰𝔦𝔠𝔞,190
783,787799,JesseCFriedman,1293,Jesse Friedman,769
784,24118614,sexiichubbs,903,Sexiired82,2784
785,136840534,TheresaHegel,3613,Theresa Hegel,3976
786,324797786,PenguinHats,128,Penguin Hats,23
787,514590043,barnard_mike,191,Mike Barnard,473
788,484181338,_fuckyla,318,Kyla,107
789,106562913,LOVR_BOYY,538,Davon,486
790,73532774,MosionsTay,727,TAYROCK,503
791,24118632,amsharris,439,Ashley Harris,427
792,19268971,EVBDYLUVSTJ,1324,IG: EVBDYLUVSTJ,1398
793,29885809,MeredithCorley,1935,Meredith Corley,1803
794,380372337,Mr_Cali_,265,Calvin Cortez,285
795,478152049,WuTangDan519,668,Dan in real life,682
796,14550388,jeffsutherland,43344,Jeff Sutherland,1386
797,260572532,EmansBlessed,1248,Neal Caffrey,823
798,360056181,GutchersPrint,844,Dave Gutcher,2326
799,23856503,Spangaloid,1457,Papa Victa,222
800,337511799,tieronaym,5882,✨,5125
801,270927223,Voices4Troops,6237,Voices for Troops,1466
802,243008892,EricDrozd,3258,Eric Drozd,1650
803,93717885,Intelex,2944,Intelex Technologies,2881
804,31458684,pimmfox,15435,Pimm Fox,15748
805,14157180,Hairynomas,574,Paul Hieronymus,176
806,20710786,teamloverecords,7728,Team Love Records,770
807,85329284,mdjonline,19858,MDJ Online,5249
808,334890372,EatMy_Couturee,364,♥♥♥,468
809,26871172,EmCroke,1642,Emilia Croke,654
810,244581767,WaywardWillz,1550,Darien🌙🐺,1446
811,377619847,xoniicollee,395,Nicole,242
812,47711625,bchance717,99,Brandon Chance,323
813,290850187,TheWorldofDeej,2310,D.J. Jones,1167
814,147326349,ShankBASED,1640,Shanqueria Reynolds,1360
815,377279230,tokyodriiift,67426,｡ﾟ✶ฺ. sailor goon .✶ฺﾟ｡,168
816,183371151,millahmack,1221,MELISIZWE KING☜═㋡,488
817,15467920,taraburner,7439,Tara Burner,2612
818,67765647,hourilo,2738,hourilo,3291
819,201590155,bbproductreview,14593,Bbproductreviews,6389
820,384304529,THalli0420,283,Trevor Hallinan,299
821,429524377,drownie71,558,Carolyn Drowne,475
822,240387482,Doug13golf,179,Douglas D'Avignon,308
823,1443231,redball,110,Dan,136
824,121243041,KindOfLikeRecs,1769,Kind Of Like Records,425
825,141690273,heyloveash,1553,ash.,872
826,15205798,BeerAdvocate,522982,BeerAdvocate,82
827,424674727,datraydr,184,datraydr,262
828,15467944,_missChicago_,802,Stephanie P.,2115
829,19924393,HARSavesLives,23159,Humane Animal Rescue,1328
830,818152872,ElizSChoi,109,Elizabeth Friedman,227
831,1967531,crbrowning,6036,Colin Browning,6598
832,26084782,FortKnoxFive,7250,FORT KNOX FIVE,1291
833,270140851,v_JJ_,710,Connelly,124
834,237503925,moneyfck,970,‏️‏️,1232
835,109446583,RebeccaRKaplan,6341,Rebecca Kaplan,1689
836,54658488,SeanPilkin,453,Pilks,1223
837,41158073,MisterKrumz,85,James Bond,77
838,376964538,P2PTreasures,935,PJ'S,1669
839,714606012,Fishy_Cakess,496,Fishy,743
840,307758523,ZigZagSwag,362908,ZIG,267219
841,5768632,agwarner,16493,Adam Warner,1135
842,43386303,Beretta_USA,180440,BERETTA,113
843,155059647,deenorahh,599,v e r o,105
844,105907649,ithinkUshould,742,xobolaji,790
845,144442818,Scorer91,228,Kelvyn Scorer,684
846,72484293,Gwen1854,1108,Gwendolynne,1428
847,132646341,ModernMec,2333,Modern Mechanical,2047
848,15599047,LeBow,3286,LeBow College,499
849,239338952,fantasying,247,yz,261
850,20448713,Angie_Terrell,947,Angie Terrell,1298
851,411174350,Austin_Hirsch,1927,Austin,116
852,415761872,sarah_sab,683,Sarah Barnett,893
853,26478036,GermaineJames,2411,Germaine James,1611
854,367920597,TreyWalker_,261,FMF TreyRock,320
855,196347351,OlgaLeonenko,1884,Olga Leonenko  🇨🇦,2224
856,16647638,amartin777,93,Ali Dougherty,186
857,422315483,guarino_911,295,Gabe H. Cuod,282
858,181667294,eD_WeEzY203,729,Gustavo Fring,740
859,747767262,On3__Direction,368,jord,1028
860,5637602,PatMarcello,10894,Pat Marcello,11516
861,58590690,Roadie213,21714,Hank Moody™,1025
862,312346087,GarettArgianas,1811,Garett Argianas,2426
863,726271464,springrollz12,13185,Rockin' Robin Tweet,15404
864,269485544,Fase31,1240,Antwone Fisher,1169
865,282985961,Nate_HH,3014,Nate Harrington,2226
866,432145899,BradleySalters,13056,Brad Salters,2904
867,90703340,CorrieDavidson,3656,Corrie Davidson,1991
868,157025774,pattyplanner,144,Julianna Patty,240
869,15468017,ElasticMind,2664,Tara Joyce,1743
870,115475957,Jaybeezy0716,138,InFamous J,437
871,147326454,TheyJockin_Rok,2998,IG: TheyjockinRok,809
872,22283767,jm_mcgrath,12035,John Michael McGrath,3349
873,79824376,UCBI_CISO,1742,Jim Stewart,1420
874,422315509,JBeezyBranch,407,Jacob Branch,321
875,241305083,Kira_lovesYoux3,674,Shakiraaa,582
876,51250684,JoanneLDelBalso,4067,Joanne DelBalso,2804
877,168560126,AH_AdamHughes,59296,Adam Hughes,678
878,1050111,PatrickRuffini,46320,Patrick Ruffini,2754
879,549324289,rikerlicious,4437,corinna,839
880,246547969,deolindamyers,529,Deolinda,289
881,26871300,yoyoha,79170,Josh Hara,1319
882,397018628,sorryitslwiding,235,The L,208
883,19400197,neworganizing,16660,New Organizing Inst.,6999
884,24643079,INHOC478,5950,ADAM,6820
885,193725962,Kathleen_Wynne,250073,Kathleen Wynne,1174
886,42075662,colie_81,580,Nicole,518
887,228984335,l0veleedee,3185,mex,2382
888,153093646,BevieB58,107,Beverly Bailey,437
889,14681621,darrenhoyt,3374,Darren Hoyt,1404
890,15992341,joecook,9222,Joe Cook,9757
891,552732182,libertyjibbet,3903,Alicia Turner,4437
892,310117913,JacobPA19,907,Jacob,2344
893,331613723,rmlunn,331,Michael Lunn,484
894,24643100,djchrisvalencia,9045,CHRIS V∆L£NCI∆,988
895,81266205,kayliewillseeey,623,KΛYL!3,31
896,33293852,ScubaWorks,1096,Scuba Works,211
897,347080223,andicattt,521,x,208
898,170395163,Heart1lly_,1651,Angel Heart is doing Noirvember right?,982
899,202376735,B_Trombetta24,648,Bo,637
900,189662754,ThomasWeeksSr,2481,"Dr. Thomas Weeks, Sr",43
901,32376348,LizaIrizarry,6036,Liza,349
902,600442406,CM_85_,312,Old account,435
903,283117095,_RandaAlexis,512,Randa,348
904,452724266,francescaT94,199,Francesca♡♥♡♥♡,715
905,621545003,richhomieflaco,5216,$$,2
906,520881707,Shawtii_D,184,Vonie🌸,515
907,294389292,Realty3CT,4829,Realty 3 CT,2789
908,1585,dhinchcliffe,51820,Dion Hinchcliffe,3596
909,37750323,TownTavernDC,780,TownTavern DC,683
910,56755764,CausOHP,660,APC,857
911,238290486,BaddyRay,546,ChileThaGhetto,1586
912,371590711,AndyCook15,354,ANDRΞW,260
913,526517822,clicknstay,516,Click N Stay™,1694
914,844498496,haliiiebabyyy,360,Halie 💋,320
915,149161537,theHEEEM,1078,G 🌹,617
916,271976008,ohhhsourry,1859,sara 💌🃏,592
917,149947978,haleyarnaoutis,821,Haley Arnaoutis,1090
918,87819852,rebelamor_,1903,Slyther-in,603
919,239994445,emventura01,446,emily ventura,481
920,232654414,SamAdamsST,999,S.Adams StreetTeam©™,778
921,271451728,CourtneyLeiva,7310,Courtney Leiva,6496
922,16909907,washpostbiz,10400,Post Business,328
923,587728468,Natale_Portman,227,CJ Natale,0
924,720504404,DebtCrisisOrg,17026,StudentDebtCrisis,3014
925,18220630,NatPress,6878,National Press Foundation,2867
926,39585367,Harvard,894130,Harvard University,769
927,26084950,ispeak2u,4681,Paul Alfred,4879
928,20973145,AshleyBellR,48294,(((Ashley D. Bell))),1688
929,17827419,HiOhMegan,14562,Megan Andelloux,1940
930,23070306,AAMers,56198,Alliance of Museums,3375
931,352585324,davesantini32,767,santini,587
932,602801773,PasterTraining,1890,"Paster Training, Inc",729
933,103941741,KeelerMotorCar,1373,Keeler Motor Car Co.,869
934,250873453,EricColantonio9,451,Eric Colantonio.,362
935,538707570,jwrizzy,83,Jake,97
936,9144432,mhames,3007,Matt Hames,2695
937,69600884,booksandwine,9627,April Books & Wine,1590
938,17827446,Its_JonT,4589,Jon Thomas,4198
939,266339966,CorindaHanlon,28,Corinda hanlon,100
940,18744959,ramirotorres,22492,Ramiro Torres,444
941,286525056,nifulla,1847,Nia.,744
942,189400705,CraftBeeRSS,2285,Craft Beer RSS,778
